EmployeeID,FirstName,LastName,Gender,State,City,HireDate,Department,JobTitle,EducationLevel,PerformanceRating,Overtime,BaseSalary,BirthDate,TerminationDate,AdjustedSalary,Age,YearsOfService,IsActive,Email,PhoneNumber
EMP16889B1E,Dustin,Johnson,Male,Ohio,Toledo,2024-08-20,Operations,Operations Manager,Master's Degree,Satisfactory,Yes,125000,1971-09-20,,134000,53,0,TRUE,dustin.johnson@company.com,(332)775-8881
EMPE5F6F6FD,Kayla,Hale,Female,Illinois,Rockford,2022-08-27,Sales,Sales Representative,Bachelor's Degree,Good,No,65000,1997-07-19,,65000,27,2,TRUE,kayla.hale@company.com,+1-420-863-0416x527
EMP9A1883F6,Christopher,Johnson,Male,Michigan,Lansing,2019-04-03,Operations,Operations Analyst,Bachelor's Degree,Excellent,No,72000,1977-07-09,2019-12-02,75000,47,0,FALSE,christopher.johnson@company.com,289-210-9531
EMP2F32B00F,Aaron,Moore,Male,Georgia,Macon,2024-04-17,Engineering,Software Engineer,Bachelor's Degree,Excellent,No,107000,1989-01-08,,110000,36,0,TRUE,aaron.moore@company.com,479-525-1362
EMP2DBAB59D,Penny,Gomez,Female,Georgia,Macon,2019-06-03,Marketing,Digital Marketing Manager,Master's Degree,Excellent,No,83000,1974-04-12,,85000,50,5,TRUE,penny.gomez@company.com,-1146.00
EMP4A800C38,Jared,Gonzalez,Male,Georgia,Athens,2021-01-06,Human Resources,Recruiter,Associate's Degree,Excellent,Yes,55000,1987-09-23,,55000,37,4,TRUE,jared.gonzalez@company.com,2149696136.00
EMP0DD1A3F9,Nancy,Jones,Female,Illinois,Peoria,2020-02-05,Sales,Sales Representative,High School,Good,No,62000,1984-03-06,,60000,41,5,TRUE,nancy.jones@company.com,727.520.4509x8063
EMP06E3405F,Krista,Barber,Female,Ohio,Columbus,2021-08-06,Finance,Finance Manager,Master's Degree,Good,Yes,101000,1966-02-10,,105000,59,3,TRUE,krista.barber@company.com,735.301.6262
EMPC5976CFD,Suzanne,Bailey,Female,North Carolina,Winston-Salem,2015-11-13,Engineering,Engineering Manager,Bachelor's Degree,Excellent,No,143000,1967-04-19,,146000,57,9,TRUE,suzanne.bailey@company.com,7493461730.00
EMP6EB1790D,Donald,Obrien,Male,Ohio,Cleveland,2019-03-17,Marketing,Content Writer,Associate's Degree,Excellent,No,58000,1995-06-01,,58000,29,5,TRUE,donald.obrien@company.com,001-451-633-2096x7309
EMP9E6A4127,Jesse,Powell,Male,Ohio,Cleveland,2020-01-02,IT,IT Support Specialist,Bachelor's Degree,Good,No,68000,1981-10-22,,71000,43,5,TRUE,jesse.powell@company.com,7745135966.00
EMP377C5814,Debbie,Russell,Female,Texas,Austin,2021-02-11,Engineering,QA Engineer,Bachelor's Degree,Good,Yes,86000,1986-04-05,,86000,38,4,TRUE,debbie.russell@company.com,690.536.3857
EMPB7C02954,Kristin,Gordon,Female,North Carolina,Raleigh,2024-05-12,Engineering,QA Engineer,Associate's Degree,Good,No,75000,2000-05-05,,73000,24,0,TRUE,kristin.gordon@company.com,691.395.8000
EMP1179912B,Travis,Pratt,Male,Michigan,Grand Rapids,2018-04-11,Engineering,Senior Software Engineer,Bachelor's Degree,Satisfactory,No,135000,1973-03-13,,142000,51,6,TRUE,travis.pratt@company.com,(826)775-0146x8314
EMP83CC15C6,Shawn,Li,Male,California,San Francisco,2022-08-12,Human Resources,HR Specialist,Associate's Degree,Satisfactory,No,63000,1989-05-17,,63000,35,2,TRUE,shawn.li@company.com,8036945584.00
EMPF2EDA92A,Danielle,Ramos,Female,Florida,Tampa,2019-05-27,Sales,Sales Manager,Bachelor's Degree,Good,Yes,83000,1981-11-24,,84000,43,5,TRUE,danielle.ramos@company.com,+1-820-718-1902x3201
EMPA49975AA,Justin,Carrillo,Male,California,San Diego,2020-10-21,Engineering,Software Engineer,Bachelor's Degree,Good,Yes,117000,1978-10-21,,122000,46,4,TRUE,justin.carrillo@company.com,398-989-0609
EMPE0C2BB05,Gina,Rowe,Female,Michigan,Detroit,2022-09-22,Sales,Account Executive,Bachelor's Degree,Good,No,69000,1981-08-01,2024-06-27,70000,43,1,FALSE,gina.rowe@company.com,001-850-375-1926x77504
EMP4BE974FE,Stephanie,Atkins,Female,Illinois,Peoria,2018-07-07,IT,IT Manager,Bachelor's Degree,Excellent,Yes,113000,1973-01-14,,115000,52,6,TRUE,stephanie.atkins@company.com,(422)284-3965x6887
EMPB8C2175D,Audrey,Jones,Female,Florida,Jacksonville,2022-09-04,Human Resources,Recruiter,Bachelor's Degree,Satisfactory,No,65000,2000-02-11,2024-11-02,65000,25,2,FALSE,audrey.jones@company.com,(704)587-1036
EMP3C85A132,Wendy,Rhodes,Female,Texas,Austin,2015-03-31,Engineering,Senior Software Engineer,PhD,Excellent,No,127000,1976-05-20,,134000,48,9,TRUE,wendy.rhodes@company.com,776-541-4427x1974
EMPE11ADD98,Robert,Gutierrez,Male,New York,Buffalo,2022-05-18,Engineering,Engineering Manager,Bachelor's Degree,Good,Yes,130000,1986-06-24,,134000,38,2,TRUE,robert.gutierrez@company.com,245-495-5080
EMPD51EBE00,Jose,Smith,Male,Michigan,Detroit,2020-11-19,Engineering,Software Engineer,Bachelor's Degree,Satisfactory,Yes,119000,1987-03-26,,123000,37,4,TRUE,jose.smith@company.com,+1-990-469-5473x5642
EMP441DAC8F,Deborah,Mitchell,Female,Michigan,Flint,2018-06-04,Sales,VP of Sales,Master's Degree,Good,No,146000,1960-02-09,,152000,65,6,TRUE,deborah.mitchell@company.com,001-443-661-0909
EMP58CF2E75,Megan,Nicholson,Female,Florida,Tallahassee,2023-01-30,IT,CTO,Master's Degree,Excellent,No,197000,1971-05-26,,205000,53,2,TRUE,megan.nicholson@company.com,608-314-6470x23607
EMPEBF985EA,Justin,White,Male,Florida,Tampa,2022-05-02,IT,IT Support Specialist,Associate's Degree,Good,Yes,68000,1999-11-22,,68000,25,2,TRUE,justin.white@company.com,606.302.2525x5313
EMP85BA2D2D,Heather,Shannon,Female,Texas,Austin,2020-04-14,Human Resources,Recruiter,Associate's Degree,Needs Improvement,No,60000,1992-03-05,,58000,33,4,TRUE,heather.shannon@company.com,662.228.0954x175
EMPE86BD614,Clayton,Reese,Male,North Carolina,Greensboro,2022-12-28,Engineering,Software Engineer,Master's Degree,Needs Improvement,No,110000,1985-05-28,,116000,39,2,TRUE,clayton.reese@company.com,463-379-0584
EMPE93B626C,Theodore,Porter,Male,Ohio,Cleveland,2020-03-18,Sales,Sales Representative,High School,Excellent,Yes,48000,1976-11-06,,48000,48,4,TRUE,theodore.porter@company.com,839.733.9691x082
EMP7A735988,David,Allen,Male,Texas,Fort Worth,2020-04-13,Sales,Sales Representative,Associate's Degree,Good,No,51000,1991-08-15,,51000,33,4,TRUE,david.allen@company.com,(712)806-4646x76478
EMPCF42D55B,Daniel,Harris,Male,Georgia,Athens,2022-04-07,Engineering,Engineering Director,PhD,Excellent,Yes,183000,1968-02-25,,202000,57,2,TRUE,daniel.harris@company.com,(550)484-5014
EMP32273566,Russell,Kelly,Male,Ohio,Cleveland,2022-10-30,Marketing,Content Writer,Associate's Degree,Good,No,52000,1980-10-08,,53000,44,2,TRUE,russell.kelly@company.com,(770)799-2861x028
EMP627A6736,Brian,Mora,Male,California,San Jose,2018-09-20,Sales,Account Executive,Master's Degree,Satisfactory,No,72000,1986-11-23,,76000,38,6,TRUE,brian.mora@company.com,001-714-338-2552x03286
EMP3C24DCFF,Tyler,Vasquez,Male,North Carolina,Greensboro,2019-01-03,Marketing,Digital Marketing Manager,Master's Degree,Good,No,81000,1983-07-31,,86000,41,6,TRUE,tyler.vasquez@company.com,-6281.00
EMP6FE42371,Phillip,Weaver,Male,New York,Rochester,2020-01-17,Finance,Financial Analyst,Bachelor's Degree,Satisfactory,No,67000,1976-07-21,,70000,48,5,TRUE,phillip.weaver@company.com,506.673.0830
EMP9DDCCBEA,Ryan,Watson,Male,Pennsylvania,Philadelphia,2019-05-03,Human Resources,Recruiter,Bachelor's Degree,Satisfactory,Yes,61000,1996-11-21,,63000,28,5,TRUE,ryan.watson@company.com,3162776921.00
EMPA16C2C17,Johnathan,Galloway,Male,Michigan,Ann Arbor,2023-12-15,Sales,Sales Representative,Bachelor's Degree,Excellent,No,56000,1989-07-31,,58000,35,1,TRUE,johnathan.galloway@company.com,207-819-7095x74454
EMP2F68587A,Kenneth,Hill,Male,North Carolina,Raleigh,2019-03-13,Operations,COO,Master's Degree,Satisfactory,Yes,208000,1961-05-20,,223000,63,5,TRUE,kenneth.hill@company.com,001-614-538-7673
EMPAFCEA00D,Victoria,Moon,Female,Texas,Fort Worth,2021-04-19,Operations,Project Manager,Master's Degree,Good,No,100000,1977-11-19,,103000,47,3,TRUE,victoria.moon@company.com,955-467-6959
EMPA6A8320E,James,Christensen,Male,Florida,Orlando,2023-02-19,Sales,Sales Manager,Bachelor's Degree,Good,Yes,90000,1978-02-07,,94000,47,2,TRUE,james.christensen@company.com,001-662-563-2732
EMP51BDD3EB,Anthony,Lloyd,Male,Ohio,Columbus,2023-07-05,Engineering,Software Engineer,Bachelor's Degree,Good,No,98000,1982-01-29,,102000,43,1,TRUE,anthony.lloyd@company.com,303.591.9056x6514
EMP793F7C2B,Todd,Johnson,Male,Florida,Tallahassee,2020-05-14,Finance,Financial Analyst,Bachelor's Degree,Excellent,No,72000,1977-08-04,,75000,47,4,TRUE,todd.johnson@company.com,330-876-8329x8768
EMP86B930EB,Jennifer,Parks,Female,Georgia,Augusta,2018-03-09,Engineering,Senior Software Engineer,Bachelor's Degree,Excellent,No,144000,1978-03-01,,145000,47,6,TRUE,jennifer.parks@company.com,4515917024.00
EMPA973851B,Joyce,Martinez,Female,North Carolina,Charlotte,2022-07-21,Sales,Sales Representative,High School,Good,No,58000,1997-11-29,2023-07-14,56000,27,0,FALSE,joyce.martinez@company.com,(537)643-7380x13184
EMP8C0E3229,Emily,Smith,Female,Ohio,Cincinnati,2021-09-19,IT,IT Support Specialist,Bachelor's Degree,Satisfactory,No,56000,1988-03-07,2022-06-07,56000,37,0,FALSE,emily.smith@company.com,335-371-6826
EMPE6F27A5D,Jamie,Garcia,Female,Pennsylvania,Allentown,2023-05-21,Finance,Financial Analyst,Bachelor's Degree,Satisfactory,No,75000,1978-10-12,,76000,46,1,TRUE,jamie.garcia@company.com,947-962-0734
EMP3C1AD29C,Lisa,Green,Female,Texas,Dallas,2023-08-02,Finance,Finance Manager,Master's Degree,Excellent,Yes,101000,1992-08-04,,103000,32,1,TRUE,lisa.green@company.com,001-835-741-4556x47311
EMP2B1E02B4,Deborah,Adams,Female,Pennsylvania,Allentown,2023-08-27,Sales,Sales Manager,Bachelor's Degree,Good,No,74000,1987-03-01,,74000,38,1,TRUE,deborah.adams@company.com,001-626-563-7008
EMPE3A85B47,Grace,White,Female,North Carolina,Charlotte,2019-06-14,Sales,Sales Representative,Associate's Degree,Needs Improvement,Yes,62000,1989-05-30,2022-03-23,60000,35,2,FALSE,grace.white@company.com,-9721.00
EMP645906E6,Jennifer,Goodwin,Female,Illinois,Chicago,2018-05-22,IT,IT Support Specialist,Bachelor's Degree,Excellent,No,57000,1976-11-19,,58000,48,6,TRUE,jennifer.goodwin@company.com,(660)688-0418x902
EMP5E7AA4BB,Sarah,Ramirez,Female,New York,Buffalo,2021-03-11,Operations,Operations Manager,Master's Degree,Good,Yes,104000,1981-01-05,,107000,44,3,TRUE,sarah.ramirez@company.com,(928)582-6173x4608
EMP58722B09,Laura,Krause,Female,Ohio,Toledo,2023-09-24,IT,IT Manager,Bachelor's Degree,Satisfactory,Yes,126000,1985-12-12,,126000,39,1,TRUE,laura.krause@company.com,001-563-214-9318x13722
EMPE1E7D3E4,Crystal,Garcia,Female,Georgia,Augusta,2016-04-14,Sales,Sales Representative,High School,Good,No,60000,1978-12-30,2024-11-08,59000,46,8,FALSE,crystal.garcia@company.com,950-830-8349x1164
EMP52939A53,David,Reynolds,Male,Illinois,Chicago,2015-05-28,IT,IT Support Specialist,Bachelor's Degree,Good,Yes,61000,1985-07-02,,63000,39,9,TRUE,david.reynolds@company.com,492-473-8681x337
EMP2B311E80,Christina,Marsh,Female,Florida,Miami,2020-10-13,Engineering,Software Engineer,Bachelor's Degree,Good,No,119000,1997-07-03,2023-02-28,119000,27,2,FALSE,christina.marsh@company.com,+1-578-218-1553x9258
EMPC13A2A07,Kara,Smith,Female,Florida,Jacksonville,2019-06-13,Engineering,Software Engineer,Master's Degree,Satisfactory,No,88000,1993-12-27,,90000,31,5,TRUE,kara.smith@company.com,(513)667-1603
EMPA5E71A6C,Jonathan,Cowan,Male,Michigan,Flint,2021-11-26,Sales,Sales Manager,Master's Degree,Good,No,89000,1981-12-09,,94000,43,3,TRUE,jonathan.cowan@company.com,678-276-0287
EMP477DA4ED,Mark,Ferguson,Male,New York,Albany,2016-05-02,Marketing,Content Writer,Bachelor's Degree,Satisfactory,Yes,63000,1986-11-05,,65000,38,8,TRUE,mark.ferguson@company.com,826.948.8105x0391
EMP9BE8ED19,Rachel,Evans,Female,Georgia,Macon,2016-08-06,IT,CTO,Bachelor's Degree,Good,Yes,180000,1969-05-14,2021-11-30,183000,55,5,FALSE,rachel.evans@company.com,-5092.00
EMP684D0B1E,Keith,Ross,Male,Ohio,Cleveland,2019-09-26,IT,Network Engineer,Master's Degree,Good,No,109000,1978-11-09,2024-03-04,116000,46,4,FALSE,keith.ross@company.com,001-708-522-7814x69539
EMP8767DED2,Anthony,Cervantes,Male,Georgia,Atlanta,2019-07-05,Marketing,Marketing Specialist,Bachelor's Degree,Excellent,No,55000,1983-04-10,,57000,41,5,TRUE,anthony.cervantes@company.com,001-369-782-3207x24861
EMPAE1746BB,Sara,Davis,Female,Georgia,Macon,2023-10-17,Engineering,Senior Software Engineer,Master's Degree,Excellent,No,124000,1992-01-17,2024-08-21,126000,33,0,FALSE,sara.davis@company.com,(323)606-7801x94670
EMP99360C38,David,Ward,Male,Ohio,Cleveland,2019-08-05,Engineering,Software Engineer,Bachelor's Degree,Good,Yes,96000,1983-11-27,,100000,41,5,TRUE,david.ward@company.com,001-512-880-4471x208
EMP8E32DBB4,Timothy,Scott,Male,Georgia,Augusta,2015-01-08,Marketing,Marketing Director,Bachelor's Degree,Good,No,123000,1959-07-11,,129000,65,10,TRUE,timothy.scott@company.com,(548)974-8562
EMPD7042142,Jason,Bell,Male,Ohio,Cleveland,2024-09-20,Operations,Operations Manager,Master's Degree,Good,No,106000,1988-11-29,,111000,36,0,TRUE,jason.bell@company.com,-4379.00
EMPDB818D9C,Tracey,Gonzalez,Female,Michigan,Lansing,2016-08-11,Sales,Sales Representative,Associate's Degree,Good,Yes,54000,1973-07-28,,53000,51,8,TRUE,tracey.gonzalez@company.com,001-863-795-1368x990
EMP2ABF6A42,Marie,Ryan,Female,Texas,Austin,2022-10-31,IT,IT Support Specialist,Associate's Degree,Excellent,No,51000,1999-01-16,,49000,26,2,TRUE,marie.ryan@company.com,001-774-816-9843x66337
EMPBDB639C1,Dustin,Nguyen,Male,Texas,Fort Worth,2015-07-18,Finance,Finance Manager,Master's Degree,Needs Improvement,No,108000,1965-08-06,,116000,59,9,TRUE,dustin.nguyen@company.com,001-418-645-3577x77859
EMP0D9ED464,John,Doyle,Male,Ohio,Toledo,2023-12-12,Finance,Financial Analyst,Bachelor's Degree,Good,No,70000,1979-08-08,,73000,45,1,TRUE,john.doyle@company.com,583-861-8837x44892
EMPA391DE12,Angela,Austin,Female,New York,Buffalo,2018-06-30,IT,IT Support Specialist,Bachelor's Degree,Good,No,63000,1973-09-09,,64000,51,6,TRUE,angela.austin@company.com,8429445025.00
EMP5C74FF8D,Mark,Thomas,Male,California,Los Angeles,2022-03-07,Sales,Sales Representative,Bachelor's Degree,Needs Improvement,No,55000,1977-05-04,,57000,47,2,TRUE,mark.thomas@company.com,+1-802-317-8295x9881
EMP7194F8F0,Martin,Mcfarland,Male,Illinois,Springfield,2020-06-12,IT,Systems Administrator,Bachelor's Degree,Good,No,76000,1996-03-25,,78000,28,4,TRUE,martin.mcfarland@company.com,001-603-576-3294x0380
EMPA67E61FE,Mark,Duncan,Male,Georgia,Savannah,2018-11-26,Marketing,Marketing Specialist,Bachelor's Degree,Excellent,No,63000,1983-06-17,2020-12-18,66000,41,2,FALSE,mark.duncan@company.com,241.826.9808x6551
EMPEE5CC97A,Andrea,Martin,Female,Illinois,Chicago,2022-03-30,Finance,Finance Manager,Master's Degree,Good,No,120000,1991-06-07,,122000,33,2,TRUE,andrea.martin@company.com,001-619-297-0783x93132
EMP47519D18,Erik,Delgado,Male,Georgia,Macon,2019-10-03,Operations,Operations Manager,Bachelor's Degree,Needs Improvement,Yes,115000,1982-02-13,2021-04-14,120000,43,1,FALSE,erik.delgado@company.com,(875)794-2501
EMP44BF0AA7,Lisa,Foster,Female,California,San Jose,2021-12-11,Sales,VP of Sales,PhD,Good,No,180000,1979-03-29,,190000,45,3,TRUE,lisa.foster@company.com,255.957.4863x281
EMP6C5057A1,Jeremy,Roy,Male,New York,New York City,2022-05-22,Sales,Sales Manager,Bachelor's Degree,Good,No,78000,1968-12-15,,82000,56,2,TRUE,jeremy.roy@company.com,+1-805-260-5573x84109
EMP728FC13D,Nicole,Meyer,Female,Pennsylvania,Erie,2019-06-24,Sales,Sales Representative,High School,Satisfactory,No,58000,1988-12-27,,56000,36,5,TRUE,nicole.meyer@company.com,001-406-661-6153x17660
EMPC276D28B,Jennifer,White,Female,Pennsylvania,Harrisburg,2018-01-09,Marketing,Content Writer,Associate's Degree,Excellent,No,52000,1979-02-14,,51000,46,7,TRUE,jennifer.white@company.com,956-797-9181x4336
EMPEF228E54,Calvin,Young,Male,Michigan,Lansing,2022-04-08,IT,Systems Administrator,Bachelor's Degree,Excellent,Yes,75000,1983-05-26,2023-10-16,78000,41,1,FALSE,calvin.young@company.com,255.746.0683x426
EMP738DD62F,Mercedes,Miller,Female,Ohio,Cleveland,2015-03-06,Sales,Sales Representative,Associate's Degree,Satisfactory,No,65000,1981-07-03,2018-06-04,64000,43,3,FALSE,mercedes.miller@company.com,838.882.4996
EMP4A229662,Ashley,Brown,Female,Michigan,Lansing,2016-12-07,Sales,Sales Manager,Master's Degree,Satisfactory,Yes,75000,1984-09-07,,76000,40,8,TRUE,ashley.brown@company.com,001-208-518-7588x0414
EMP6F5E9E6D,Kara,Brown,Female,Ohio,Columbus,2016-10-26,Operations,Operations Manager,Master's Degree,Satisfactory,No,126000,1965-02-03,,131000,60,8,TRUE,kara.brown@company.com,(234)487-4512x61937
EMP24BB4A78,James,Hubbard,Male,Georgia,Macon,2024-02-02,Finance,Finance Manager,Master's Degree,Excellent,No,108000,1972-08-20,,116000,52,1,TRUE,james.hubbard@company.com,(493)309-4431
EMP063770C1,Brian,Montgomery,Male,Ohio,Akron,2017-02-02,Sales,Sales Representative,High School,Good,No,64000,1986-09-05,,64000,38,8,TRUE,brian.montgomery@company.com,245.957.9990
EMPD918F667,Matthew,Mcclure,Male,Michigan,Flint,2024-04-30,Sales,Sales Manager,Master's Degree,Good,No,91000,1990-09-30,,96000,34,0,TRUE,matthew.mcclure@company.com,(856)568-7230
EMPF1C6FA01,Dave,Rojas,Male,Michigan,Ann Arbor,2023-06-22,Human Resources,Recruiter,Associate's Degree,Good,No,57000,2000-10-15,,57000,24,1,TRUE,dave.rojas@company.com,(957)983-7151x04136
EMP1E09782D,Lori,Anderson,Female,New York,Syracuse,2022-11-22,Engineering,Software Engineer,Bachelor's Degree,Good,Yes,101000,1991-01-15,,101000,34,2,TRUE,lori.anderson@company.com,567.995.9322x4967
EMP19B58B71,Carolyn,Johnson,Female,New York,Rochester,2021-05-19,IT,IT Manager,Master's Degree,Good,No,119000,1966-01-03,2022-12-01,124000,59,1,FALSE,carolyn.johnson@company.com,496-275-5791
EMP391BFD79,Thomas,Lin,Male,California,San Francisco,2019-07-01,Sales,Sales Representative,High School,Good,No,62000,1994-06-10,,62000,30,5,TRUE,thomas.lin@company.com,+1-445-840-2894x438
EMP242F582F,William,Fernandez,Male,California,Sacramento,2018-04-16,Sales,Sales Manager,Master's Degree,Excellent,Yes,87000,1988-03-29,,91000,36,6,TRUE,william.fernandez@company.com,001-976-694-1366
EMPD2DC9ACD,Joshua,Taylor,Male,Pennsylvania,Harrisburg,2022-09-28,Engineering,Senior Software Engineer,PhD,Good,No,137000,1977-07-22,,149000,47,2,TRUE,joshua.taylor@company.com,001-588-368-9969x08786
EMP24D74BC4,Kimberly,Garza,Female,Illinois,Springfield,2020-06-26,Engineering,Senior Software Engineer,PhD,Satisfactory,No,118000,1974-05-28,,125000,50,4,TRUE,kimberly.garza@company.com,618-935-9094x9044
EMP7B85BF6E,Lynn,Fields,Female,California,Sacramento,2019-08-08,Sales,Sales Manager,Master's Degree,Excellent,No,76000,1967-09-29,,79000,57,5,TRUE,lynn.fields@company.com,827-307-2544x527
EMPF7953496,Jessica,Bowman,Female,Ohio,Columbus,2022-07-27,IT,Network Engineer,Master's Degree,Excellent,Yes,108000,1981-02-28,,111000,44,2,TRUE,jessica.bowman@company.com,2959472874.00
EMP0ED3F5ED,Eric,Reed,Male,Ohio,Cincinnati,2019-07-29,Sales,Sales Representative,Associate's Degree,Excellent,Yes,48000,1991-03-30,,48000,33,5,TRUE,eric.reed@company.com,219-539-1460x37828
EMP2646D8C0,Darren,Davis,Male,North Carolina,Raleigh,2021-04-30,Sales,Sales Representative,High School,Needs Improvement,No,51000,1989-07-22,,51000,35,3,TRUE,darren.davis@company.com,968-799-1085x87770
EMPC130D68C,Holly,Green,Female,Georgia,Macon,2022-04-28,Marketing,CMO,Master's Degree,Good,No,189000,1974-03-22,,194000,50,2,TRUE,holly.green@company.com,8139993925.00
EMP7D4A0EE6,Adam,Mills,Male,Georgia,Augusta,2022-10-22,Sales,Sales Manager,Master's Degree,Needs Improvement,Yes,82000,1979-03-09,,87000,46,2,TRUE,adam.mills@company.com,+1-874-863-1771x862
EMP23D0544F,Sarah,Cooper,Female,Ohio,Toledo,2022-07-02,Marketing,Content Writer,Bachelor's Degree,Excellent,Yes,63000,1999-12-05,2023-07-27,63000,25,1,FALSE,sarah.cooper@company.com,001-578-261-6338x6381
EMPD91D9075,Alejandra,Weeks,Female,New York,Albany,2022-10-21,Operations,Project Manager,Master's Degree,Good,No,104000,1974-02-13,,107000,51,2,TRUE,alejandra.weeks@company.com,226.624.9864
EMP8F6A4F6D,Karen,Smith,Female,Michigan,Flint,2021-06-17,Operations,Operations Analyst,Master's Degree,Excellent,No,61000,1987-04-23,,62000,37,3,TRUE,karen.smith@company.com,(565)649-7705x3644
EMP8227CF97,Rebecca,Harper,Female,California,Sacramento,2017-11-06,Engineering,Engineering Director,PhD,Satisfactory,No,184000,1980-10-18,,195000,44,7,TRUE,rebecca.harper@company.com,001-254-212-1762
EMPDBE8B1A1,Adrienne,Brooks,Female,Texas,Dallas,2015-06-09,Finance,Financial Analyst,Bachelor's Degree,Good,No,86000,1974-10-16,,87000,50,9,TRUE,adrienne.brooks@company.com,228-293-4828
EMP72CAAE19,Sonia,Kim,Female,California,Los Angeles,2023-04-08,Marketing,Digital Marketing Manager,Bachelor's Degree,Excellent,No,101000,1977-02-05,,102000,48,1,TRUE,sonia.kim@company.com,+1-892-205-3650x45686
